1672-2779（2018）-07-0134-03,宋聚才,三等奖,河南省洛阳正骨医院郑州院区/河南省骨科医院颈肩腰腿痛科,牵引配合中药塌渍治疗腰椎压缩性骨折的临床疗效观察,,秦庆广
1672-2779（2018）-02-0006-04,李庆海,二等奖,河南中医药大学第三附属医院院办,提升中医药院校研究生综合实践能力的研究,张志国 范立华,林国平
1672-2779（2018）-07-0081-02,安迪,三等奖,河南中医药大学硕士研究生2016级,胡小芳教授运用苏木红藤败酱汤联合穴位注射治疗慢性盆腔炎的经验总结,胡小芳*,徐广立
1672-2779（2018）-20-0075-03,刘剑明,三等奖,沈阳市第二中医医院内分泌科,张玉琴教授治疗糖尿病性胃轻瘫经验总结,张玉琴,陈霞
1672-2779（2018）-09-0134-02,庄红,二等奖,本溪钢铁( 集团) 总医院医务部,针灸治疗小儿面瘫的效果观察,,张秀萍
1672-2779（2018）-09-0032-03,王祎,二等奖,锦州医科大学附属第三医院药学部,某教学医院开展临床药学立体化教学后医院药师压力源分析*,任振堃,李东辉
1672-2779（2018）-20-0023-02,李育,二等奖,南京中医药大学医学与生命科学学院,以能力为导向的生理教学探究,齐栩* 郭瑞 王玲 陈琳 唐娟娟 魏飞 许敬 袁国兴,齐栩
1672-2779（2018）-14-0048-02,胡翠云,二等奖,合肥市滨湖医院药学部,我院中药配方颗粒剂处方自动化调剂时间的分析,熊立,徐晓娣
1672-2779（2018）-03-0104-02,潘栋,三等奖,聊城市妇幼保健院心内科,疏肝解郁汤治疗冠心病合并抑郁症的临床研究,,张西亭
1672-2779（2018）-08-0130-03,王彦军,二等奖,江西省儿童医院小儿康复中心,辨证推拿治疗小儿暑热病66例的疗效体会,邓小玲 冯燕华* 张胜男,吴浪龙
1672-2779（2018）-16-0113-03,邓小玲,二等奖,南昌市洪都中医院康复医学科,筋针疗法配合手法治疗43例气滞血瘀型膝关节僵硬的临床观察*,王彦军*,宗洪波
1672-2779（2018）-06-0142-03,饶菊芳,二等奖,江西中医药大学附属医院外三科,中药热奄包联合耳穴压豆对晚期肺癌患者疼痛评分、睡眠质量及生活质量的影响*,谢琰,熊国江
1672-2779（2018）-20-0077-03,翁映虹,二等奖,广州中医药大学2016级同等学力博士,黄德弘“三期分经”辨治周围神经病*,许幸仪 黄坚红 陈秀慧 黄德弘*,盛正和
1672-2779（2018）-03-0044-03,傅斌,二等奖,江西中医药高等专科学校医疗系,基于旴江医学文化资源保护与开发的调查研究,范姝 赵婷婷,范礼祖
1672-2779（2018）-01-0058-03,樊程程,二等奖,辽宁中医药大学党政办公室,中医药高等院校“双一流”建设战略研究,王欣宇 刘继东*,杨凯
1672-2779（2018）-14-0028-03,崔家鹏,二等奖,辽宁中医药大学基础医学院,《中医基础理论》课程问卷调查分析*,袁东超 倪 菲 杨茗茜 王彩霞,孙鑫
1672-2779（2018）-01-0113-03,李玫,三等奖,鄂州市中医医院肾病科,丹参并喜疗妥涂抹结合远红外线照射对血液透析患者自体动静脉内瘘功能的影响,胡晓晖,吕继明
1672-2779（2018）-05-0046-02,代妮,二等奖,重庆医科大学中医药学院针灸推拿教研室,改革实验室管理体制  促进高素质人才培养*,黄思琴* 谭程方 张安宁,唐成林
1672-2779（2018）-08-0009-03,阮红芬,二等奖,上海中医药大学附属岳阳中西医结合医院神经内科,中医师承教育的发展与当代创新*,潘露茜 王欣 施扬 侍鑫杰 陆玲丹 陆征宇*,赵虹
1672-2779（2018）-19-0025-02,张宾,二等奖,广州中医药大学第一附属医院康复中心,浅谈多维度教学模式在针灸临床规培带教中的应用,王澍欣 徐展琼 林国华 郑谅 庄礼兴,陈耀龙
1672-2779（2018）-09-0087-03,张美军,三等奖,准格尔旗中蒙医院内三科,李雪瑞主任医师辨治偏头痛临床经验总结,,薛培忠
1672-2779（2018）-20-0057-03,陈力,二等奖,广州中医药大学马克思主义学院,“文化为土，中医植根”——从文化自信看中医发展,鄢来均*,刘霁堂
1672-2779（2018）-14-0097-04,王可文,二等奖,福建中医药大学附属南平人民医院心内科,经方联用治疗慢性心力衰竭阳虚血瘀水停证的临床观察*,余天泰,叶明华
1672-2779（2018）-24-0001-03,王萌,二等奖,广西中医药大学第一临床医学院脾胃二区,以学生为中心的教育理念在中医内科学临床实践教学中的运用*,黄晓燕 梁雪 陈然 杨成宁 刘莉,郑超伟
1672-2779（2018）-20-0009-02,郑东海,二等奖,江西中医药大学硕士研究生2016级,案例教学在研究生课程中医耳鼻喉古典医籍选中的应用*,杨淑荣*,李唯钢
1672-2779（2018）-22-0089-04,王艳,二等奖,广州中医药大学中药资源科学与工程研究中心,改进的CTAB法提取32种中药破壁饮片DNA及物种鉴定,成金乐*,史军杰
1672-2779（2018）-23-0016-03,李静,二等奖,天津中医药大学中医诊断教研室,中医望诊图片素材库的建设与应用*,李悦* 王学岭 邢淑丽 杨天群,蒋茹
1672-2779（2018）-08-0059-02,边汝涛,三等奖,河南中医药大学硕士研究生2017级,五禽戏在心脏康复中的应用探讨,李薇羽,喻春
1672-2779（2018）-11-0047-03,王美姣,二等奖,日照市中医医院脑病科,补气活血通络方治疗缺血性中风的临床疗效,张宪忠 于宁,杨峰
1672-2779（2018）-09-0136-02,梁瑞丽,三等奖,北京市怀柔区中医医院针灸科,中药热敷灸结合针刺治疗面瘫疗效观察,王丽娜* 祝自江,王海燕
1672-2779（2018）-06-0152-03,王丽娜,三等奖,北京市怀柔区中医医院针灸科,刮痧疗法治疗肺系疾病研究近况*,梁瑞丽 杨继军*,王海燕
1672-2779（2018）-12-0037-03,吴丹,二等奖,齐齐哈尔医学院教务处,医学课程整合与课程组建设的思考,孙贺 张春庆*,刘磊
1672-2779（2018）-20-0016-03,郑倩华,二等奖,成都中医药大学针灸推拿学院,针灸临床技能实训课程教学的思考与设计*, 周思远 胡幼平 赵凌 余阳 张微 李瑛,陈洪沛
1672-2779（2018）-22-0115-02,翟祁瑞,三等奖,河南中医药大学第二临床医学院硕士研究生2016级,竹叶石膏汤联合放疗治疗中晚期食管癌的疗效观察,刘怀民*,旭
1672-2779（2018）-15-0071-02,宁少华,三等奖,河南中医药大学第一附属医院硕士研究生2016级,李真教授运用半夏泻心汤治疗痤疮的临床经验,陈旭*,韩景辉
1672-2779（2018）-13-0016-04,朱亮,二等奖,华北理工大学中医学院,基于艾宾浩斯记忆曲线的方剂学教学改革*,郑彩慧 赵舒 田春雨,梁春晖
1672-2779（2018）-24-0080-02,范丽娜,二等奖,山西中医药大学针灸推拿学院,柴胡理中汤治疗失眠症体会*,张鹏鹏,张永康
1672-2779（2018）-07-0067-03,刘伟迪,二等奖,河南中医药大学硕士研究生2015级,崔公让教授治疗紧张性头痛临证经验*,张玉坤 崔炎,张榜
1672-2779（2018）-12-0153-02,谷雪军,二等奖,河南中医药大学第一附属医院硕士研究生2016级,活血通脉胶囊治疗原发性高血压患者颈动脉硬化的研究进展,马予东# 朱婷婷*,赵蒙琳
1672-2779（2018）-06-0086-02,李红旗,三等奖,河南中医药大学研究生2016级,郑福增教授益肾疏肝法治疗更年期膝骨性关节炎的临证经验,郑福增* 武圣超,郭会卿
1672-2779（2018）-17-0133-03,马苏杰,二等奖,河南中医药大学第二临床医学院,针刀联合吡罗西康贴片治疗屈指肌腱狭窄性腱鞘炎的疗效观察,张建福,张董喆
1672-2779（2018）-11-0096-02,王亚磊,三等奖, 河南中医药大学硕士研究生2016级,丹参注射液联合脂必泰对NAFLD血流变影响,刘光伟*,张自阳
1672-2779（2018）-18-0064-02,郭亚楠,二等奖,河南中医药大学第二临床医学院,牛学恩教授临证诊疗鼓胀病经验,牛学恩#,李振华
1672-2779（2018）-24-0100-02,张哲旗,三等奖,河南中医药大学硕士研究生2016级,萆薢消痛饮治疗急性痛风性关节炎的临床观察,张文举 杨豪,黄俊卿
1672-2779（2018）-19-0032-03,滕辉,二等奖,齐齐哈尔医学院基础医学院,新时代下医科生创新教育的新途径*,何兰 王岩 郭林娜 贾翠英 宋运娜*,高恒宇
1672-2779（2018）-12-0108-03,连晓文,二等奖,福建中医药大学附属康复医院骨伤康复科,股四头肌功能训练治疗膝关节骨性关节炎的临床观察,陈秀明 刘金勇 林坚 方月龙 蔡树河*,林志刚
1672-2779（2018）-16-0059-03,王丽霞,三等奖,山东中医药大学硕士研究生2016级,陈树泉导师运用柴胡桂枝干姜汤治疗下肢水肿经验,陈树泉*,黄庆田
1672-2779（2018）-08-0044-03,王露凝,二等奖,南京中医药大学中医医史文献研究所,以App为载体的中医药文化传播模式分析,,王长松
1672-2779（2018）-18-0007-03,朱明明,二等奖,南京中医药大学第二临床医学院营养学教研室,基础营养学实验课程教学探索,宋志秀 施洪飞*,征宗梅
1672-2779（2018）-16-0109-03,王璐,二等奖,济宁市中医院肺病科,苏黄止咳汤联合孟鲁斯特钠治疗风盛挛急型咳嗽变异性哮喘60例,,陈文俊
1672-2779（2018）-19-0148-03,张文恺,二等奖,浙江中医药大学第二临床医学院,中药在创面愈合中促创面生长因子表达的研究进展*,许超 姜献 周红云 范鑫 涂冬鹏,叶妙勇
1672-2779（2018）-19-0051-03,徐文峰,二等奖,湖南中医药大学第一附属医院肾脏内科,中医阴虚证、水肿证、阴虚水肿证动物模型的造模方法及评价*,范元硕 何泽云 唐群 彭亚军 李旭华,彭亚平
1672-2779（2018）-11-0026-02,谢扬帆,二等奖,湖南中医药大学药学院,药学服务新模式下的处方点评*,张虹*,张虹
1672-2779（2018）-19-0064-03,叶平,二等奖,湖南中医药大学针灸推拿学院,基于吐纳法讨论肺康复*,吴安林 谢娇 杨程 艾珏萍 谭洁 李铁浪 李江山 彭亮*,陈楚淘
1672-2779（2018）-20-0034-03,成雅,二等奖,湖南中医药大学研究生院,基于“三三合一”实践教学模式培养中医预防保健研究生*,李晓屏* 徐则林 蔡嘉洛 李望辉,齐梦欣
1672-2779（2018）-22-0122-03,吴昊鹤,三等奖,钦州市中医医院肝病科,中西医结合对乙肝妊娠期患者的疗效观察,沈瑞南 杨爱水,戴涛
1672-2779（2018）-05-0072-02,黄海珍,二等奖,成都中医药大学临床医学院,从桂枝汤探讨干燥综合征的治疗,高永翔*,高永翔
1672-2779（2018）-20-0072-03,唐奇,二等奖,贵阳中医学院研究生院,李兰教授运用分消走泄法治疗湿热病临证经验,李兰*,李兰
1672-2779（2018）-23-0028-03,柴艺汇,二等奖,贵阳中医学院实验中心,中医诊断学实训课教学模式的探索与思考*,高洁 李文 秦忠 吴大梅 罗振亮 李军 陈云志*,汤小芳
1672-2779（2018）-15-0088-02,刘芳芳,三等奖,河南中医药大学硕士研究生2017级,车前五苓散治疗恶性肿瘤水液代谢异常疾病,刘培民#,黄莉
1672-2779（2018）-13-0084-02,代彦林,二等奖,河南中医药大学研究生处,丁樱教授中药联合激素治疗小儿免疫性血小板减少症经验采撷,丁樱A*,段凤阳
1672-2779（2018）-14-0068-03,王建超,二等奖,河南中医药大学硕士研究生2017级,王育勤教授从痹论治周围性面瘫经验总结,王育勤*,夏俊龙
1672-2779（2018）-09-0085-03,王瑞,三等奖, 河南中医药大学硕士研究生2017级,胡小芳教授运用补肾活血法治疗未破裂卵泡黄素化综合征的经验总结,胡小芳*,张贵春
1672-2779（2018）-15-0009-03,朱璨,二等奖,贵阳中医学院生理学教研室,多种教学方法在生理学教学中的整合应用*,李尧锋 陈代勇 彭芳* 史琴 陈天琪 周慧 王嫣 罗坤 田维毅,钱海兵
1672-2779（2018）-04-0057-04,卢军,二等奖,普宁市中医医院妇科,卵巢早衰患者中医体质分类与中医证型相关性研究,陈燕芬* 杨翠玉 方米泥,王启芬
1672-2779（2018）-13-0158-03,安东阳,二等奖,河北省唐山市华北理工大学中医学院,无烟艾灸的研究进展,齐峰 刘泽 谭俊 吴范武*,谭俊
1672-2779（2018）-14-0054-03,王梅杰,二等奖,华北理工大学中医学院,熬夜对大学生耳穴阳性反应点影响的研究*,佟欣琦 李瑞康 张力仁 王洪彬*,武淑娟
1672-2779（2018）-08-0080-02,朱香颖,三等奖,河南中医药大学第一临床医学院,胡小芳教授运用补肾活血方治疗卵巢储备功能低下经验,胡小芳*#,徐广立
1672-2779（2018）-17-0154-03,朱丽娜,二等奖,河南中医药大学硕士研究生2017级,中医药治疗糖尿病肾病的进展,张建伟#,庞欣
1672-2779（2018）-11-0078-03,郭佳莹,三等奖,河南中医药大学硕士研究生2017级,柴胡加龙骨牡蛎汤临床应用举隅,孟毅* 乔明亮 赵童 张林娜,张艳垚
1672-2779（2018）-16-0154-03,张荣,二等奖,河南中医药大学硕士研究生2017级,髂腰肌与脊柱退行性病变相关性研究*,范华雨 程坤*#,吕婧
1672-2779（2018）-14-0077-02,何改丽,三等奖,河南中医药大学硕士研究生2017级,浅谈女性情志失调所致疾病,翟怡然 蔡小平*,郭军辉
1672-2779（2018）-14-0114-03,任璐瑶,二等奖,河南中医药大学第二临床医学院,四君子汤合止嗽散加减治疗肺脾气虚型感冒后咳嗽的临床观察,,孟泳#
1672-2779（2018）-17-0085-03,夏云岭,二等奖,河南中医药大学药学院中药炮制学科,不同方法炮制人中黄与甘草镇痛抗炎镇咳药理作用的初步比较*,王胜超 张悦 陈祎甜 张江山 张振凌*,韩宁宁
1672-2779（2018）-17-0079-02,冯保荣,三等奖,河南中医药大学硕士研究生2017级,马纯政教授治疗胃癌经验浅谈,徐伟玲 马纯政#,孙明月
1672-2779（2018）-12-0075-03,窦亚飞,三等奖,河南中医药大学硕士研究2017级,张秀华教授运用大柴胡汤治疗小儿发热验案举隅,徐毅,常琳琳
1672-2779（2018）-16-0072-04,王祎,二等奖,河南中医药大学基础医学院,"爱罗咳喘宁对COPD大鼠细胞因子IL-4,IL-12,INF-γ的影响*",陈婷婷 倪普 朱一鸣 黄 华 冯宜飞 冯奕鹏 尚立芝* 张红瑞*,谢文英
1672-2779（2018）-15-0075-02,宋卫丽,三等奖,河南中医药大学硕士研究生2017级,张建伟教授从脾肾论治肾性蛋白尿的经验,张建伟,和菲
1672-2779（2018）-11-0085-02,陆杨,二等奖,辽宁中医药大学药学院,通过总挥发油和细辛脂素含量比较野生辽细辛与栽培辽细辛的质量*,赵容* 李佳颖 李鑫 赵海亮,邢艳萍
1672-2779（2018）-15-0095-03,赵婧文,二等奖,辽宁中医药大学药学院,粉葛中淀粉含量与葛根素含量的相关性研究*,张建逵* 魏巍 李晓晨 李丽 牛蕾,王冰
1672-2779（2018）-02-0033-03,阚鸿,二等奖,吉林农业大学中药材学院,中药制剂分析教学改革研究进展*,贾贫慧 祝洪艳 王梓 包海鹰 张 晶,曲帅
1672-2779（2018）-03-0155-03,陈佳星,二等奖,河南中医药大学基础医学院,中医药治疗寒湿腰痛研究进展,何悦花 吕翠田*,陈玉龙
1672-2779（2018）-11-0032-03,陈彩云,二等奖,滨州医学院药学院,药学本科《生药学》教学综合改革方案的探讨*,林莺 于京平 王樱霖,张静
1672-2779（2018）-20-0036-03,田原,二等奖,山东中医药大学研究生处,中医类院校创新创业人才培养途径研究*,,庞国伟
1672-2779（2018）-05-0070-02,朱锦如,二等奖,山东中医药大学中医学院,浅议奔豚气与癫痫痰气并治的治疗思路,郭闫葵*,刘炳男
1672-2779（2018）-04-0090-04,王萍萍,二等奖,威海市中心医院门诊药剂科,三七川归颗粒水溶性成分提取及成型工艺研究,张浩,王化宇
1672-2779（2018）-22-0151-04,李霞,二等奖,重庆医科大学中医药学院,重庆地区女大学生原发性痛经与运气、体质及生活习惯的关联分析*,邓佳宜 金李 韩雪松 黄思琴*,唐成林
1672-2779（2018）-02-0070-02,周珊,二等奖,成都中医药大学临床医学院,大柴胡汤治疗肥胖病机理探讨*,高阳 王盼盼 陈秋*,陈秋
1672-2779（2018）-06-0130-03,何青荣,二等奖,济南市第一人民医院针灸科,温针灸腰部夹脊穴治疗寒湿型腰椎间盘突出症40例临床观察,齐惠景,何坚
1672-2779（2018）-09-0077-03,杨瑞军,二等奖,长春中医药大学中医内科学,赵振昌教授治疗肾性血尿的经验*,张守琳 刘艳华*,王成武
1672-2779（2018）-06-0067-02,王晓欧,二等奖,延边中医医院延吉市中医医院脾胃科,延边地区肠易激综合征中医证候分布研究*,殷楠* 金莉娜 太花子 李向 罗正,李星
1672-2779（2018）-19-0079-03,王俊丽,二等奖,北京市友谊医院平谷医院中医科,针刺联合中药治疗干燥综合征验案一则,,杨华艳
1672-2779（2018）-24-0154-03,贾广枝,二等奖,河南中医药大学第一附属医院儿科研究生,胸闷变异性哮喘的临床诊治进展,张炜 张涛,张涛
1672-2779（2018）-08-0128-02,吴明娟,二等奖,黑龙江省中医药科学院治未病中心,温针灸治疗膝骨性关节炎的临床疗效观察,宋京龙 辛淑梅 李锐,王旭
1672-2779（2018）-13-0010-02,朱世鹏,二等奖,南京中医药大学第二临床医学院,浅谈《针灸医案学》教学目的*,陈欢 王耀帅 金洵 洪浩,陈欢
1672-2779（2018）-12-0133-03,聂怀利,二等奖,山东省泰山疗养院康复科,肌肉起止点推拿配合悬吊运动训练治疗第三腰椎横突综合征的临床研究*,,于斌
1672-2779（2018）-19-0129-03,陈凤业,三等奖,莆田市第一医院康复科,贺氏火针配合委中放血治疗单纯性下肢静脉曲张临床观察,,郑建鹏
1672-2779（2018）-15-038-03,许瑾,二等奖,河南中医药大学第二临床医学院·河南省中医院,中医养生学科建设模式的思考*,吕沛宛 李欢 赵广森 侯江红*,赵广森
1672-2779（2018）-05-0061-03,邱晓年,三等奖,浏阳市中医医院消化科,中医攻下法治疗肝硬化的思路探讨,王书杰* 周月艳 李利 陈隆桂,朱白云
1672-2779（2018）-15-0109-03,查迎旭,二等奖,成都市第一人民医院急诊科,五行散佐治痛风性关节炎90例临床疗效研究,胥丽 帅文洁,胥丽
1672-2779（2018）-19-0009-03,张萌,二等奖,山西中医药大学基础医学院,翻转课堂在中医临床基础研究生专业实践课中的应用※,李孝波* 门九章 冯明 何丽清 李俊莲 高建忠,袁媛
1672-2779（2018）-06-0028-02,陈芳,三等奖,河南中医药大学基础医学院,英语护理专业病理学互动式双语教学应用实践,高爱社 孙洁 张炅* 李姗 王丽,李姗
1672-2779（2018）-22-0111-02,杨扬,三等奖,长春中医药大学附属医院肿瘤血液科,八珍汤加味联合化疗治疗中晚期肺癌的临床价值,,范振林
1672-2779（2018）-14-0143-03,于婉君,二等奖,北京中医药大学东直门医院东区内分泌科,营养支持在急危重症病人中的应用,曹柏龙,曹柏龙
1672-2779（2018）-24-0077-03,范萍,三等奖,北京市朝阳区潘家园第二社区卫生服务中心针灸科,麦粒灸临床应用初探,张学丽* 刘颖,陈爱玲
1672-2779（2018）-15-0068-03,闫旭,三等奖,北京市通州区梨园社区卫生服务中心中医科,孙中林主任医师运用体外培育牛黄经验*,孙中林#,顾红岩
1672-2779（2018）-09-0148-03,肖莉芬,二等奖,江西省南昌市社会福利院老年科,中医护理管理中特色护理质量评价的应用,,王佳女
1672-2779（2018）-04-0072-03,李亚希,二等奖,广州中医药大学第一临床医学院中医妇科学,李坤寅教授辨治子宫内膜异位症痛经经验总结,欧银凤 李坤寅#,甄玉花
1672-2779（2018）-22-0092-04,王莉红,二等奖,北京市丰台区蒲黄榆社区卫生服务中心,灵龟八法配合认知行为治疗对脑卒中后抑郁患者的效果观察,田伟 牛华 毛大鹏,胡皓
1672-2779（2018）-04-0104-03,肖巍,二等奖,广州紫和堂幸和中医门诊部,凉血四物汤联合医学护肤品治疗继发性面部毛细血管扩张症的疗效观察,,朱伟
1672-2779（2018）-05-0141-05,夏金婵,二等奖,河南中医药大学基础医学院,NLRs炎症体在肺感染性疾病中的作用机制研究*,张小莉,王磊
1672-2779（2018）-01-0077-02,邢靖晨,三等奖,河南中医药大学,恶性胸腔积液从肝论治,申小娜 孙宏新*,段铮
1672-2779（2018）-03-0012-03,郝蕾,二等奖,河北中医学院药学院临床中药学教研室,“识药-炮制-性效”融合式教学法在《中药学》教学中的应用*,王茜 韩雪 石铖 刘宇 张一昕*,马东来
1672-2779（2018）-03-0078-03,武嫣斐,二等奖,山西医科大学第一医院中医科,从何首乌的正确应用谈中医临床药学的发展,田俊生 张静驿,袁媛
1672-2779（2018）-19-0048-03,王彦华,二等奖,河南中医药大学第一附属医院脑病一区,关于中医住院医师规范化培训中常见的问题与对策探索,郭迎树 任献青* 冯刚,刘向哲
1672-2779（2018）-15-0073-02,贺启萌,三等奖,河南中医药大学第二临床医学院,孟泳教授治疗慢性咳嗽经验拾萃,孟泳,王宁
1672-2779（2018）-17-0056-03,李选,二等奖,河南中医药大学基础医学院,中医梦诊在神经衰弱症中的应用初探*,陈静 张继红 贾成祥*,贾成祥
1672-2779（2018）-07-0011-02,张燕平,二等奖,河南中医药大学第一附属医院脑病科,中医脑病专业型研究生培养模式探讨*,李燕梅* 路永坤 杨海燕 杨克勤 李社芳,王彦华
1672-2779（2018）-22-0005-03,刘鸣昊,二等奖,河南中医学院第一附属医院脾胃肝胆科,中西医结合专业《中医内科学》教学举例—《胃痛》*,,赵文霞
1672-2779（2018）-03-0014-02,高爱社,三等奖,河南中医药大学基础医学院,基于慕课平台的翻转课堂在病理学教学改革中的应用*,陈芳 李姗 孙洁 王丽 张炅 曹珊*,李瑞琴
1672-2779（2018）-03-0080-03,苏世豪,三等奖,河南中医药大学第二临床医学院研究生2015级,重症扩张型心肌病医案分析1例,兀倩 韩丽华 柴松波,曾重义
1672-2779（2018）-15-0034-03,李冰,三等奖,漯河医学高等专科学校医疗系,PBL教学法在儿科学教学中的探讨与应用,王玮 程琳*,孟凡勇
1672-2779（2018）-13-0030-03,杨睿,三等奖,漯河医学高等专科学校基础医学部生物化学教研室,医学高职高专生物化学微课联合PBL教学的应用,李先佳,张军要
1672-2779（2018）-07-0061-02,吴扬州,二等奖,中国医科大学附属第四医院放射线科,中风中经络5种分型CT与MRI的影像学特点研究,,郭奕
1672-2779（2018）-06-0074-03,田明健,三等奖,沈阳市中医院内科门诊,基于古典医籍及临床经验探讨中医痞满,,李静
1672-2779（2018）-04-0110-02,郭莉,三等奖,沈阳市第二中医院急诊科,天麻钩藤汤对缺血性眩晕的临床观察及血液流变学指标影响,,富克非
1672-2779（2018）-15-0116-02,张琼,二等奖,抚顺市中医院骨科二病房,联合中药外敷治疗胫骨骨折术后患者的临床观察,,佛有
1672-2779（2018）-09-0132-03,李琳,三等奖,大连市中医医院脑病科,通络针灸联合舒血宁注射液治疗脑梗患者的临床观察,,王佛有
1672-2779（2018）-13-0116-02,方丽丽,二等奖,抚顺市中医院肿瘤科,苦参注射液联合扶正抗癌类中药治疗晚期肺癌患者的临床观察,王佛有,曾庆辉
1672-2779（2018）-20-0041-03,王东岩,二等奖,黑龙江中医药大学附属第二医院,“双一流”背景下针灸学科“五位一体”建设模式构建*,亢连茹 孙忠人 郑爽,苏苏
1672-2779（2018）-19-0104-03,吴天林,二等奖,福建中医药大学附属第三人民医院骨伤科,三联疗法治疗膝骨关节炎临床疗效观察,,张燕
1672-2779（2018）-02-0010-03,丁宝刚,二等奖,滨州医学院,启发式教学在象思维培养中的应用*,于东林* 王斌胜 孙喜灵,曹卫支
1672-2779（2018）-11-0089-03,罗其昌,二等奖,无限极 （中国） 有限公司,酸枣仁复方胶囊总皂苷提取工艺优化的研究,阙俊杰 李文治 林恋竹*,张颖梅
1672-2779（2018）-12-0007-03,刘立,二等奖,广东医科大学药学院,中药炮制学实验教学改革思路和方法探索*,李思* 潘文嘉 张大威 赵文昌,周志昆
1672-2779（2018）-23-0157-03,刁雅静,二等奖,山东省千佛山医院中医科,冠心病合并焦虑抑郁的研究进展,,相宏杰
1672-2779（2018）-17-0001-02,董峰,二等奖,山东中医药大学附属医院综合内科,关于中医学传承的探析和思考*,李晓*,刘骅漫
1672-2779（2018）-18-0044-02,董峰,二等奖,山东中医药大学附属医院综合内科,益气活血解毒法治疗不稳定型心绞痛52例疗效分析*,吕艳斐 丁书文 李晓*,周亮
1672-2779（2018）-24-0057-02,吴泽林,三等奖,烟台市福山区人民医院中医科,中医辨证治疗胃肠功能紊乱症的临床观察,,杨淑贞
1672-2779（2018）-07-0028-02,李鑫辉,二等奖,湖南中医药大学中医学院,现代学徒制背景下温病学有效教学与实践研究,黄雪云 李彩云 何宜荣 苏丽清,杜建芳
1672-2779（2018）-22-0014-03,李彩云,二等奖,湖南中医药大学温病学教研室,温病学微信公众平台建设探析※,李鑫辉* 苏丽清 何宜荣,胡华
1672-2779（2018）-11-0041-02,赵帅,二等奖,山东中医药大学第一临床医学院生殖中心,如何指导中医妇科学实习生培养中医思维能力,相珊,张建伟
1672-2779（2018）-06-0148-02,张淑梅,三等奖,进贤县血防站妇产科,盆底中医护理在高龄产妇剖宫产后的应用观察,,谢彤
1672-2779（2018）-13-0151-04,陈晓文,二等奖,南昌市洪都中医院外科,中医药治疗慢性前列腺炎研究进展*,张斌 李强 黄秀琴 陈琦 王万春 严张仁*,喻文球
1672-2779（2018）-23-0122-03,刘盛飞,三等奖,江西省赣州市中医院骨三科,中西医结合治疗踝关节骨折的临床疗效观察,王志相 杜兰翔 厉江群 钟良钰,王志相
1672-2779（2018）-07-0129-03,康道家,三等奖,广元市中医医院骨伤科,美式整脊与针刺治疗联合应用对于颈型颈椎病的临床效果观察,廖逸茹,刘喜
1672-2779（2018）-03-0116-03,曹佳男,二等奖,湖南中医药大学针灸推拿学院,隔物灸型中医灸疗器具的设计与临床应用*,刘霞 罗红艳 张驰 刘涛 张国山* 常小荣*,刘迈兰
1672-2779（2018）-11-0016-02,黄娟,二等奖,内蒙古医科大学中医学院,《实验针灸学》双语教学初探,,李永乐
1672-2779（2018）-22-0046-03,王海亮,二等奖,长春中医药大学附属医院皮肤科,中医皮肤科住院医师规范化培训中的问题及对策探讨,李长慧 刘庆楠 唐鹏 景瑛*,刘颖
1672-2779（2018）-11-0060-02,樊聪俐,二等奖, 成都中医药大学临床医学院中医妇科学,试析《傅青主女科》“肾中水火太旺致月经先期”理论,张慧俊 魏绍斌#,赵中和
1672-2779（2018）-08-0055-04,王伦,二等奖,北京城市学院经济管理学部,自闭症儿童家庭实施亲职教育的需求和长效机制探究,邢莹莹 许苏萌 赵要东,陆华保
1672-2779（2018）-17-0022-03,姜姗,二等奖,北京中医药大学教务处,加强医学实验室建设对于提高中医药院校学生科研创新能力的意义与思考*,林燕* 闫永红,王坤
1672-2779（2018）-17-0003-03,韩雅俊,二等奖,河南中医药大学基础医学院,通识教育视域下的中医药院校入学教育探索,戴冰星* 崔亚超 王宗辉,刘旭初
1672-2779（2018）-11-0057-03,卢亚品,二等奖,河南中医药大学研究生2015 级,浅析三和解法治疗恶性肿瘤,于贺 孙根 底迎亚 杨亚琴*,田同德
1672-2779（2018）-19-0071-02,莫为,二等奖,河南中医药大学基础医学院,刘鸿恩生平及学术特色探析,徐江雁*,苏亮
1672-2779（2018）-06-0076-03,和菲,三等奖,河南中医药大学第二临床医学院,浅谈从肺肾论治水肿的临床经验,张建伟,魏浏佳
1672-2779（2018）-06-0093-03,韩婷芬,三等奖,河南中医药大学中医学专业仲景学术传承班,韩捷教授分期辨证治疗溃疡性结肠炎经验*,韩捷*,高志卿
1672-2779（2018）-13-0118-02,宋鹏阳,三等奖,河南中医药大学第一附属医院脾胃肝胆病科,小柴胡汤加减治疗胆汁反流性胃炎的临床观察,刘光伟,梁浩卫
1672-2779（2018）-14-0158-03,李梦霞,三等奖,山东中医药大学硕士研究生2016 级,葡萄膜炎近10年病因及治疗的变化*,刘玲 王静波 陈美荣,
1672-2779（2018）-03-0151-05,陈震,二等奖,云南中医学院针灸推拿康复学院,中医穴位疗法治疗糖尿病及其并发症的现代研究进展,郑传飞2游元鸿 陈谦艳 陈亚萍 石瑜*,吴志明
